ShipmentID,TemplateID,ServiceDate,Status,CreatedBy,ClientID,ClientName,SiteID,SiteName,SiteRegion,WasteTypeID,WasteTypeName,WasteCategory,TreatmentMethod,ProfileNumber,WasteCodes,SourceCode,FormCode,TreatmentCode,EwcNumber,ManagementMethod,TriWasteCode,IsRegulatedRCRA,Quantity,UnitOfMeasure,WeightPerUnitLbs,StandardizedLbs,StandardizedKg,ContainerType,TargetLoadWeightLbs,ContainerLocation,ServiceFrequency,VendorID,VendorName,VendorType,VendorRiskLevel,TransporterName,ReceivingFacility,MilesToFacility,PlatformHaulCost,PlatformDisposalCost,PlatformFuelFee,PlatformEnvFee,PlatformOtherFee,PlatformTotalCost,CustomerHaulBilled,CustomerDisposalBilled,CustomerFuelBilled,CustomerEnvBilled,CustomerOtherBilled,CustomerTotalBilled,RebateCredit,MarginSpread,Notes
411444,1,2026-01-13,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,3.99,Ton,2000.0,7980.0,3619.67,30CY Roll Off,2500,Dock 10,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,433.23,0.0,0.0,0.0,884.21,275.0,359.1,0.0,0.0,0.0,634.1,0,-250.11,
411445,2,2026-01-15,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,6.85,Ton,2000.0,13700.0,6214.22,42CY Compactor,16000,Dock 10,2x Week,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,743.77,0.0,0.0,0.0,1194.75,275.0,616.5,0.0,0.0,0.0,891.5,0,-303.25,
411446,3,2026-01-16,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,1.94,Ton,2000.0,3880.0,1759.94,30CY Roll Off,2500,Trash Room,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,210.65,0.0,0.0,0.0,661.63,275.0,174.6,0.0,0.0,0.0,449.6,0,-212.03,
411447,4,2026-01-18,pending,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,8.78,Ton,2000.0,17560.0,7965.09,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,708.63,0.0,0.0,122.97,1549.06,400.0,395.1,0.0,0.0,75.0,870.1,0,-678.96,
411448,5,2026-01-19,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,8.27,Ton,2000.0,16540.0,7502.43,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,667.47,0.0,0.0,122.97,1507.9,400.0,372.15,0.0,0.0,75.0,847.15,0,-660.75,
411449,6,2026-01-20,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-3,Paint Filter,Non Haz,Landfill,,,,,,,,,No,2.53,Ton,2000.0,5060.0,2295.18,30CY Roll Off,2000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,204.2,0.0,0.0,122.97,1044.63,400.0,113.85,0.0,0.0,75.0,588.85,0,-455.78,
411450,7,2026-01-22,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,10.77,Ton,2000.0,21540.0,9770.39,Trailer,16000,Trash Room,On Call,vnd-5,Domtar / New Indy,Recycler,Level 2 - Medium,New Indy,Kingsport Packaging,281.5,0.0,80.77,0.0,0.0,0.0,80.77,0.0,0.0,0.0,0.0,0.0,-1669.72,1669.72,-1750.5,Scheduled pickup
019929496FLE,8,2026-01-16,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-5,MEK,Hazardous Waste,Incineration,41587,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,6.66,DM,420.0,2797.2,1268.79,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,832.5,0.0,0.0,0.0,862.5,0.0,0.0,0.0,0.0,0.0,0.0,0,-862.5,
019929497FLE,9,2026-01-18,pending,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-6,Paint and Solvent,Hazardous Waste,Incineration,41588,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,10.24,DM,420.0,4300.8,1950.81,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,1280.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1310.0,
019929498FLE,10,2026-01-19,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-7,Paint Solids,Hazardous Waste,Incineration,41589,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,3.4,DM,300.0,1020.0,462.66,55gal Drum,2000,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,1445.0,0.0,0.0,0.0,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1475.0,
411454,11,2026-01-20,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-8,Ceramic Balls,Non Haz,Recycling,41590,,,,,,,,No,3.06,DM,550.0,1683.0,763.4,55gal Drum,550,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,0.0,4082.13,0.0,0.0,0.0,4082.13,0.0,0.0,0.0,0.0,0.0,0.0,0,-4082.13,
019929500FLE,12,2026-01-22,submitted,mchen,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-9,Broken Battery,Hazardous Waste,Recycling,,,,,,,RE,M93,Yes,1.19,Lb,105.0,124.95,56.68,"Fiberboard or plastic drums, barrels, kegs",500,Waste Dock,On Call,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,150.0,101.15,25.0,0.0,0.0,276.15,200.0,119.0,30.0,0.0,0.0,349.0,0,72.85,
019929501FLE,13,2026-01-23,submitted,ajohnson,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-10,Washer Fluid,Hazardous Waste,Fuel Blending,,,,,,,ER,M56,Yes,0.76,Lb,459.0,348.84,158.23,"Metal drums, barrels, kegs",1000,Chemical Storage,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,200.0,114.0,30.0,15.0,0.0,359.0,250.0,133.0,35.0,20.0,0.0,438.0,0,79.0,
411457,14,2026-01-25,pending,sroberts,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,LF,M64,No,0.93,Lb,70780.0,65825.4,29857.93,"Metal boxes, cartons, cases (including roll-offs)",80000,Trash Compactor,2x Week,vnd-4,Waste Management,Disposal,Level 1 - High,Waste Management,Clearview Landfill,85.7,850.0,41.85,75.0,0.0,0.0,966.85,950.0,51.15,85.0,0.0,0.0,1086.15,0,119.3,
411458,15,2026-01-19,submitted,jsmith,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.62,Ton,2000.0,9240.0,4191.2,42CY Compactor,16000,Loading Dock B,3x Week,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,525.0,438.9,45.0,0.0,0.0,1008.9,600.0,508.2,50.0,0.0,0.0,1158.2,0,149.3,Scheduled pickup
411459,16,2026-01-20,submitted,mchen,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,11.11,Ton,2000.0,22220.0,10078.83,Trailer,16000,Recycling Bay,On Call,vnd-9,Pratt Industries,Recycler,Level 2 - Medium,Pratt Industries,Republic Services #721,45.2,0.0,55.55,0.0,0.0,0.0,55.55,0.0,0.0,0.0,0.0,0.0,-1714.5,1714.5,-1770.05,
411460,17,2026-01-22,submitted,ajohnson,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-20,Paint Booth Mopping,Non Haz,Landfill,,,,,,,,,No,5.04,DM,459.0,2313.36,1049.32,"Metal drums, barrels, kegs",3000,Paint Shop,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,350.0,1008.0,40.0,20.0,0.0,1418.0,425.0,1209.6,50.0,25.0,0.0,1709.6,0,291.6,
411461,18,2026-01-23,submitted,sroberts,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-22,Pallets (Wood),Recycling,Recycling,,,,,,,,,No,1.01,Lb,12000.0,12120.0,5497.55,Dump truck,15000,Yard,Once a Month,vnd-14,Millennium Recycling,Recycler,Level 1 - High,Millennium Recycling,Clearview Landfill,85.7,200.0,0.0,25.0,0.0,0.0,225.0,250.0,0.0,30.0,0.0,0.0,-174.5,454.5,-399.5,
411462,1,2026-01-25,pending,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.2,Ton,2000.0,8400.0,3810.18,30CY Roll Off,2500,Dock 10,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,456.04,0.0,0.0,0.0,907.02,275.0,378.0,0.0,0.0,0.0,653.0,0,-254.02,Emergency cleanup
411463,2,2026-01-26,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,3.98,Ton,2000.0,7960.0,3610.6,42CY Compactor,16000,Dock 10,2x Week,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,432.15,0.0,0.0,0.0,883.13,275.0,358.2,0.0,0.0,0.0,633.2,0,-249.93,
411464,3,2026-01-27,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,2.07,Ton,2000.0,4140.0,1877.87,30CY Roll Off,2500,Trash Room,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,224.76,0.0,0.0,0.0,675.74,275.0,186.3,0.0,0.0,0.0,461.3,0,-214.44,
411465,4,2026-01-22,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,9.29,Ton,2000.0,18580.0,8427.76,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,749.8,0.0,0.0,122.97,1590.23,400.0,418.05,0.0,0.0,75.0,893.05,0,-697.18,
411466,5,2026-01-23,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,8.68,Ton,2000.0,17360.0,7874.37,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,700.56,0.0,0.0,122.97,1540.99,400.0,390.6,0.0,0.0,75.0,865.6,0,-675.39,Scheduled pickup
411467,6,2026-01-25,pending,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-3,Paint Filter,Non Haz,Landfill,,,,,,,,,No,2.72,Ton,2000.0,5440.0,2467.55,30CY Roll Off,2000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,219.53,0.0,0.0,122.97,1059.96,400.0,122.4,0.0,0.0,75.0,597.4,0,-462.56,
411468,7,2026-01-26,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,11.46,Ton,2000.0,22920.0,10396.35,Trailer,16000,Trash Room,On Call,vnd-5,Domtar / New Indy,Recycler,Level 2 - Medium,New Indy,Kingsport Packaging,281.5,0.0,85.95,0.0,0.0,0.0,85.95,0.0,0.0,0.0,0.0,0.0,-1776.3,1776.3,-1862.25,
019929514FLE,8,2026-01-27,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-5,MEK,Hazardous Waste,Incineration,41587,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,7.02,DM,420.0,2948.4,1337.37,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,877.5,0.0,0.0,0.0,907.5,0.0,0.0,0.0,0.0,0.0,0.0,0,-907.5,
019929515FLE,9,2026-01-29,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-6,Paint and Solvent,Hazardous Waste,Incineration,41588,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,5.92,DM,420.0,2486.4,1127.81,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,740.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-770.0,
019929516FLE,10,2026-01-30,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-7,Paint Solids,Hazardous Waste,Incineration,41589,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,3.64,DM,300.0,1092.0,495.32,55gal Drum,2000,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,1547.0,0.0,0.0,0.0,1577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1577.0,
411472,11,2026-01-25,pending,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-8,Ceramic Balls,Non Haz,Recycling,41590,,,,,,,,No,3.24,DM,550.0,1782.0,808.3,55gal Drum,550,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,0.0,4322.26,0.0,0.0,0.0,4322.26,0.0,0.0,0.0,0.0,0.0,0.0,0,-4322.26,
019929518FLE,12,2026-01-26,submitted,sroberts,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-9,Broken Battery,Hazardous Waste,Recycling,,,,,,,RE,M93,Yes,1.25,Lb,105.0,131.25,59.53,"Fiberboard or plastic drums, barrels, kegs",500,Waste Dock,On Call,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,150.0,106.25,25.0,0.0,0.0,281.25,200.0,125.0,30.0,0.0,0.0,355.0,0,73.75,
019929519FLE,13,2026-01-27,submitted,jsmith,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-10,Washer Fluid,Hazardous Waste,Fuel Blending,,,,,,,ER,M56,Yes,0.82,Lb,459.0,376.38,170.72,"Metal drums, barrels, kegs",1000,Chemical Storage,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,200.0,123.0,30.0,15.0,0.0,368.0,250.0,143.5,35.0,20.0,0.0,448.5,0,80.5,Scheduled pickup
411475,14,2026-01-29,submitted,mchen,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,LF,M64,No,0.99,Lb,70780.0,70072.2,31784.25,"Metal boxes, cartons, cases (including roll-offs)",80000,Trash Compactor,2x Week,vnd-4,Waste Management,Disposal,Level 1 - High,Waste Management,Clearview Landfill,85.7,850.0,44.55,75.0,0.0,0.0,969.55,950.0,54.45,85.0,0.0,0.0,1089.45,0,119.9,
411476,15,2026-01-30,submitted,ajohnson,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.87,Ton,2000.0,9740.0,4417.99,42CY Compactor,16000,Loading Dock B,3x Week,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,525.0,462.65,45.0,0.0,0.0,1032.65,600.0,535.7,50.0,0.0,0.0,1185.7,0,153.05,
411477,16,2026-02-01,pending,sroberts,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,6.39,Ton,2000.0,12780.0,5796.92,Trailer,16000,Recycling Bay,On Call,vnd-9,Pratt Industries,Recycler,Level 2 - Medium,Pratt Industries,Republic Services #721,45.2,0.0,31.95,0.0,0.0,0.0,31.95,0.0,0.0,0.0,0.0,0.0,-985.5,985.5,-1017.45,
411478,17,2026-02-02,submitted,jsmith,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-20,Paint Booth Mopping,Non Haz,Landfill,,,,,,,,,No,5.4,DM,459.0,2478.6,1124.28,"Metal drums, barrels, kegs",3000,Paint Shop,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,350.0,1080.0,40.0,20.0,0.0,1490.0,425.0,1296.0,50.0,25.0,0.0,1796.0,0,306.0,
411479,18,2026-01-27,submitted,mchen,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-22,Pallets (Wood),Recycling,Recycling,,,,,,,,,No,1.07,Lb,12000.0,12840.0,5824.13,Dump truck,15000,Yard,Once a Month,vnd-14,Millennium Recycling,Recycler,Level 1 - High,Millennium Recycling,Clearview Landfill,85.7,200.0,0.0,25.0,0.0,0.0,225.0,250.0,0.0,30.0,0.0,0.0,-201.5,481.5,-426.5,
411480,1,2026-01-29,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.41,Ton,2000.0,8820.0,4000.69,30CY Roll Off,2500,Dock 10,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,478.84,0.0,0.0,0.0,929.82,275.0,396.9,0.0,0.0,0.0,671.9,0,-257.92,
411481,2,2026-01-30,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.3,Ton,2000.0,8600.0,3900.9,42CY Compactor,16000,Dock 10,2x Week,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,466.89,0.0,0.0,0.0,917.87,275.0,387.0,0.0,0.0,0.0,662.0,0,-255.87,
411482,3,2026-02-01,pending,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,2.21,Ton,2000.0,4420.0,2004.88,30CY Roll Off,2500,Trash Room,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,239.96,0.0,0.0,0.0,690.94,275.0,198.9,0.0,0.0,0.0,473.9,0,-217.04,Scheduled pickup
411483,4,2026-02-02,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,9.8,Ton,2000.0,19600.0,8890.42,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,790.96,0.0,0.0,122.97,1631.39,400.0,441.0,0.0,0.0,75.0,916.0,0,-715.39,
411484,5,2026-02-04,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-2,Filter Cake,Non Haz,Landfill,,,,,,,,,No,4.96,Ton,2000.0,9920.0,4499.64,30CY Roll Off,16000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,400.32,0.0,0.0,122.97,1240.75,400.0,223.2,0.0,0.0,75.0,698.2,0,-542.55,
411485,6,2026-02-05,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-3,Paint Filter,Non Haz,Landfill,,,,,,,,,No,2.92,Ton,2000.0,5840.0,2648.98,30CY Roll Off,2000,WWT,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,717.46,235.67,0.0,0.0,122.97,1076.1,400.0,131.4,0.0,0.0,75.0,606.4,0,-469.7,
411486,7,2026-01-30,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,12.15,Ton,2000.0,24300.0,11022.31,Trailer,16000,Trash Room,On Call,vnd-5,Domtar / New Indy,Recycler,Level 2 - Medium,New Indy,Kingsport Packaging,281.5,0.0,91.12,0.0,0.0,0.0,91.12,0.0,0.0,0.0,0.0,0.0,-1882.88,1882.88,-1974.01,Emergency cleanup
019929532FLE,8,2026-02-01,pending,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-5,MEK,Hazardous Waste,Incineration,41587,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,7.38,DM,420.0,3099.6,1405.96,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,922.5,0.0,0.0,0.0,952.5,0.0,0.0,0.0,0.0,0.0,0.0,0,-952.5,
019929533FLE,9,2026-02-02,submitted,ajohnson,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-6,Paint and Solvent,Hazardous Waste,Incineration,41588,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,6.4,DM,420.0,2688.0,1219.26,55gal Drum,420,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,800.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-830.0,
019929534FLE,10,2026-02-04,submitted,sroberts,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-7,Paint Solids,Hazardous Waste,Incineration,41589,"D001, F005",G06,W209,H040,08 01 11*,,,Yes,3.88,DM,300.0,1164.0,527.98,55gal Drum,2000,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,30.0,1649.0,0.0,0.0,0.0,1679.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1679.0,
411490,11,2026-02-05,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-8,Ceramic Balls,Non Haz,Recycling,41590,,,,,,,,No,3.42,DM,550.0,1881.0,853.21,55gal Drum,550,Drum Pad,On Call,vnd-2,Safety Kleen,Disposal,Level 1 - High,Safety Kleen,Safety Kleen Nashville,26.9,0.0,4562.38,0.0,0.0,0.0,4562.38,0.0,0.0,0.0,0.0,0.0,0.0,0,-4562.38,Scheduled pickup
019929536FLE,12,2026-02-06,submitted,mchen,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-9,Broken Battery,Hazardous Waste,Recycling,,,,,,,RE,M93,Yes,0.71,Lb,105.0,74.55,33.82,"Fiberboard or plastic drums, barrels, kegs",500,Waste Dock,On Call,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,150.0,60.35,25.0,0.0,0.0,235.35,200.0,71.0,30.0,0.0,0.0,301.0,0,65.65,
019929537FLE,13,2026-02-08,pending,ajohnson,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-10,Washer Fluid,Hazardous Waste,Fuel Blending,,,,,,,ER,M56,Yes,0.88,Lb,459.0,403.92,183.22,"Metal drums, barrels, kegs",1000,Chemical Storage,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,200.0,132.0,30.0,15.0,0.0,377.0,250.0,154.0,35.0,20.0,0.0,459.0,0,82.0,
411493,14,2026-02-02,submitted,sroberts,cli-2,General Motors,site-6,MPS Plant 550781,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,LF,M64,No,1.05,Lb,70780.0,74319.0,33710.57,"Metal boxes, cartons, cases (including roll-offs)",80000,Trash Compactor,2x Week,vnd-4,Waste Management,Disposal,Level 1 - High,Waste Management,Clearview Landfill,85.7,850.0,47.25,75.0,0.0,0.0,972.25,950.0,57.75,85.0,0.0,0.0,1092.75,0,120.5,
411494,15,2026-02-04,submitted,jsmith,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,5.12,Ton,2000.0,10240.0,4644.79,42CY Compactor,16000,Loading Dock B,3x Week,vnd-3,Republic Services,Disposal,Level 1 - High,Republic Services,Republic Services #721,45.2,525.0,486.4,45.0,0.0,0.0,1056.4,600.0,563.2,50.0,0.0,0.0,1213.2,0,156.8,
411495,16,2026-02-05,submitted,mchen,cli-3,Stellantis,site-8,Sterling Heights,Midwest,wt-4,Cardboard/OCC,Recycling,Recycling,,,,,,,,,No,6.91,Ton,2000.0,13820.0,6268.65,Trailer,16000,Recycling Bay,On Call,vnd-9,Pratt Industries,Recycler,Level 2 - Medium,Pratt Industries,Republic Services #721,45.2,0.0,34.55,0.0,0.0,0.0,34.55,0.0,0.0,0.0,0.0,0.0,-1066.5,1066.5,-1101.05,
411496,17,2026-02-06,submitted,ajohnson,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-20,Paint Booth Mopping,Non Haz,Landfill,,,,,,,,,No,5.76,DM,459.0,2643.84,1199.23,"Metal drums, barrels, kegs",3000,Paint Shop,On Call,vnd-6,Heritage Environmental,Disposal,Level 1 - High,Heritage Environmental,Heritage Thermal Services,120.3,350.0,1152.0,40.0,20.0,0.0,1562.0,425.0,1382.4,50.0,25.0,0.0,1882.4,0,320.4,
411497,18,2026-02-08,pending,sroberts,cli-4,Ford Motor Company,site-10,Dearborn Plant,Midwest,wt-22,Pallets (Wood),Recycling,Recycling,,,,,,,,,No,1.13,Lb,12000.0,13560.0,6150.72,Dump truck,15000,Yard,Once a Month,vnd-14,Millennium Recycling,Recycler,Level 1 - High,Millennium Recycling,Clearview Landfill,85.7,200.0,0.0,25.0,0.0,0.0,225.0,250.0,0.0,30.0,0.0,0.0,-228.5,508.5,-453.5,
411498,1,2026-02-09,submitted,jsmith,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,2.49,Ton,2000.0,4980.0,2258.89,30CY Roll Off,2500,Dock 10,On Call,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,270.36,0.0,0.0,0.0,721.34,275.0,224.1,0.0,0.0,0.0,499.1,0,-222.24,Scheduled pickup
411499,2,2026-02-11,submitted,mchen,cli-1,AO Smith,site-1,Ashland City,Southeast,wt-1,Trash,Non Haz,Landfill,,,,,,,,,No,4.62,Ton,2000.0,9240.0,4191.2,42CY Compactor,16000,Dock 10,2x Week,vnd-1,Waste Connections,Disposal,Level 1 - High,Waste Connections,Cheatham County Disposal,12.3,450.98,501.64,0.0,0.0,0.0,952.62,275.0,415.8,0.0,0.0,0.0,690.8,0,-261.82,
